date,ticker,open,high,low,close,volume,market_cap,pe_ratio,dividend_yield
2022-03-18,BETA,86.1,88.15,86.29,86.42,3222850,8101775867.0,21.04,0.0232
2022-03-21,BETA,89.56,91.55,86.78,89.16,947037,8358647724.0,37.6,0.0128
2022-03-22,BETA,90.64,91.57,88.79,90.79,4037735,8511458354.0,26.78,0.0455
2022-03-23,BETA,89.52,89.93,87.77,89.46,118311,8386772379.0,22.36,0.0021
2022-03-24,BETA,88.97,90.78,88.82,89.51,2976668,8391459822.0,14.18,0.0403
2022-03-25,BETA,90.68,92.36,88.25,90.16,3769672,8452396576.0,11.86,0.04
2022-03-28,BETA,92.83,94.22,90.45,92.65,1872104,8685831220.0,28.19,0.026
2022-03-29,BETA,93.13,94.87,90.44,92.26,2128957,8649269168.0,38.75,0.0132
2022-03-30,BETA,91.71,91.48,89.35,91.24,125929,8553645338.0,23.44,0.0217
2022-03-31,BETA,88.73,90.46,88.06,88.55,795291,8301460923.0,17.11,0.0177
2022-04-01,BETA,90.18,91.76,89.94,89.97,2525933,8434584294.0,21.3,0.0071
2022-04-04,BETA,90.03,90.99,88.44,90.33,694447,8468333881.0,25.31,0.0298
2022-04-05,BETA,88.85,89.5,86.42,88.95,2854987,8338960464.0,32.61,0.0098
2022-04-06,BETA,90.52,91.24,89.46,90.21,4551015,8457084019.0,23.6,0.0498
2022-04-07,BETA,89.72,90.56,88.29,89.69,1861523,8408334616.0,37.8,0.0287
2022-04-08,BETA,88.38,88.46,86.09,87.58,3566423,8210524536.0,29.22,0.0058
2022-04-11,BETA,89.8,91.64,87.95,89.7,3184563,8409272104.0,13.62,0.0307
2022-04-12,BETA,85.56,86.63,85.03,86.4,3702726,8099900890.0,13.43,0.019
2022-04-13,BETA,86.0,88.6,84.4,86.65,3960403,8123338103.0,26.54,0.0093
2022-04-14,BETA,85.71,87.8,85.49,86.5,3556064,8109275775.0,34.08,0.0149
2022-04-15,BETA,84.65,84.41,83.79,83.97,274206,7872091177.0,26.0,0.0128
2022-04-18,BETA,84.18,86.19,84.29,84.49,4040829,7920840581.0,34.12,0.0291
2022-04-19,BETA,84.02,84.4,82.8,83.46,4076037,7824279262.0,12.41,0.0138
2022-04-20,BETA,85.92,86.35,84.43,86.01,2058402,8063338837.0,19.87,0.0024
2022-04-21,BETA,88.34,89.14,87.39,87.6,2993354,8212399513.0,11.44,0.0409
2022-04-22,BETA,87.94,88.81,87.07,87.97,4129185,8247086589.0,20.68,0.0143
2022-04-25,BETA,84.66,84.77,82.8,84.05,1695165,7879591085.0,27.06,0.0152
2022-04-26,BETA,83.53,84.43,81.45,83.24,930215,7803654514.0,37.77,0.0217
2022-04-27,BETA,81.93,83.59,81.71,82.31,3499975,7716468081.0,23.8,0.0397
2022-04-28,BETA,84.26,85.9,83.62,84.13,1683667,7887090994.0,21.26,0.0308
2022-04-29,BETA,84.04,85.68,83.31,84.43,3548892,7915215649.0,30.39,0.0044
2022-05-02,BETA,84.42,86.29,83.11,84.93,2083656,7962090076.0,31.54,0.023
2022-05-03,BETA,86.2,87.99,84.92,86.51,3813833,8110213263.0,15.13,0.0378
2022-05-04,BETA,88.72,91.56,88.07,89.08,965234,8351147815.0,31.02,0.002
2022-05-05,BETA,91.43,91.72,89.31,91.44,2122097,8572395108.0,26.19,0.002
2022-05-06,BETA,92.62,94.21,90.9,92.37,2764327,8659581541.0,25.28,0.0351
2022-05-09,BETA,92.81,92.05,89.31,91.95,2924622,8620207023.0,39.44,0.0251
2022-05-10,BETA,92.63,93.41,92.15,92.69,4215577,8689581174.0,33.14,0.0082
2022-05-11,BETA,93.15,94.87,90.95,92.67,2434307,8687706197.0,34.45,0.0335
2022-05-12,BETA,93.99,95.03,92.45,94.01,4981293,8813329660.0,34.64,0.0041
2022-05-13,BETA,92.95,93.14,92.75,93.07,1883281,8725205738.0,29.43,0.0222
2022-05-16,BETA,94.44,96.07,92.9,94.61,4168298,8869578972.0,10.77,0.041
2022-05-17,BETA,95.43,95.96,93.23,94.72,733322,8879891346.0,21.05,0.0089
2022-05-18,BETA,94.73,98.06,93.39,95.41,2427701,8944578054.0,33.01,0.0295
2022-05-19,BETA,92.99,96.02,92.84,93.38,4603256,8754267883.0,15.39,0.0185
2022-05-20,BETA,93.36,93.73,91.38,92.95,4675197,8713955876.0,38.72,0.0447
2022-05-23,BETA,93.35,96.04,92.27,93.73,724257,8787079981.0,10.21,0.0323
2022-05-24,BETA,92.52,94.89,92.03,93.45,1732538,8760830302.0,26.75,0.018
2022-05-25,BETA,89.02,90.98,88.66,89.53,3278550,8393334799.0,12.54,0.0245
2022-05-26,BETA,86.75,87.87,86.37,87.57,341782,8209587047.0,32.81,0.0263
2022-05-27,BETA,87.76,90.34,86.64,88.13,2059674,8262086405.0,28.5,0.0492
2022-05-30,BETA,90.23,92.19,89.6,90.54,4619077,8488021141.0,22.15,0.0373
2022-05-31,BETA,91.01,92.77,89.21,90.19,4124953,8455209042.0,13.04,0.0357
2022-06-01,BETA,89.97,91.52,88.64,89.42,2495262,8383022425.0,23.55,0.0492
2022-06-02,BETA,90.45,92.42,89.69,91.14,2409676,8544270452.0,20.49,0.0077
2022-06-03,BETA,90.5,93.54,91.14,91.19,1827933,8548957895.0,15.64,0.0234
2022-06-06,BETA,93.36,93.32,91.26,92.44,1013675,8666143961.0,15.51,0.0481
2022-06-07,BETA,92.29,94.35,91.41,91.97,3488064,8622082000.0,35.42,0.0426
2022-06-08,BETA,91.56,91.65,89.87,91.33,838309,8562082734.0,19.86,0.0102
2022-06-09,BETA,92.87,93.65,90.87,92.71,3753478,8691456151.0,12.98,0.0211
2022-06-10,BETA,93.2,96.3,92.52,93.86,2018537,8799267332.0,14.74,0.0094
2022-06-13,BETA,92.9,93.41,92.16,93.34,3998654,8750517929.0,29.83,0.035
2022-06-14,BETA,91.36,93.86,89.58,91.48,2720997,8576145062.0,21.09,0.0309
2022-06-15,BETA,88.66,88.87,88.11,88.76,4820563,8321148182.0,11.69,0.0291
2022-06-16,BETA,87.14,88.04,84.85,86.33,3184147,8093338470.0,11.65,0.0452
2022-06-17,BETA,84.59,87.0,84.5,85.37,4612547,8003339571.0,11.78,0.005
2022-06-20,BETA,85.06,86.04,84.06,85.89,4259314,8052088975.0,32.12,0.047
2022-06-21,BETA,84.03,85.44,82.05,83.34,3686069,7813029400.0,35.5,0.0242
2022-06-22,BETA,81.57,81.17,79.39,80.96,1934152,7589907130.0,35.36,0.0014
2022-06-23,BETA,81.19,83.61,80.11,81.53,394636,7643343976.0,26.37,0.0457
2022-06-24,BETA,83.56,86.33,83.04,83.86,3927913,7861778803.0,21.77,0.0466
2022-06-27,BETA,85.69,87.25,83.37,85.53,3088645,8018339388.0,19.52,0.0472
2022-06-28,BETA,82.23,85.03,80.85,82.72,1201555,7754905111.0,32.36,0.0417
2022-06-29,BETA,83.96,84.89,81.73,83.33,407075,7812091911.0,34.24,0.0139
2022-06-30,BETA,84.4,87.29,82.94,84.79,4403460,7948965236.0,38.17,0.0143
2022-07-01,BETA,83.32,86.07,81.98,84.06,2814021,7880528574.0,39.54,0.0164
2022-07-04,BETA,83.77,85.43,83.26,83.72,576857,7848653964.0,31.15,0.0113
2022-07-05,BETA,84.64,86.75,82.13,84.25,4345550,7898340856.0,15.77,0.0454
2022-07-06,BETA,85.8,86.25,84.11,85.02,4038614,7970527473.0,38.87,0.0267
2022-07-07,BETA,85.83,86.86,84.21,85.62,2323510,8026776784.0,13.68,0.0133
2022-07-08,BETA,86.07,88.98,84.58,86.76,1413553,8133650477.0,18.38,0.0386
2022-07-11,BETA,87.4,88.88,85.28,87.12,1123939,8167400064.0,34.97,0.0314
2022-07-12,BETA,85.47,86.54,83.87,86.17,3317950,8078338653.0,25.46,0.019
2022-07-13,BETA,84.98,86.29,83.18,85.5,1317646,8015526922.0,17.33,0.0457
2022-07-14,BETA,83.99,85.81,82.71,84.33,2765248,7905840764.0,25.72,0.0278
2022-07-15,BETA,82.91,83.69,83.04,83.65,192805,7842091544.0,33.11,0.0314
2022-07-18,BETA,84.29,85.81,82.99,84.52,2932793,7923653046.0,18.21,0.0016
2022-07-19,BETA,83.82,83.96,82.29,83.37,1951890,7815841865.0,25.03,0.0315
2022-07-20,BETA,84.25,85.61,82.79,85.01,4904123,7969589984.0,18.62,0.0206
2022-07-21,BETA,83.51,85.76,83.22,83.52,3418787,7829904193.0,21.94,0.0374
2022-07-22,BETA,83.39,84.56,82.17,83.85,3032544,7860841315.0,16.36,0.0022
2022-07-25,BETA,85.25,87.43,83.07,85.14,2283338,7981777335.0,31.23,0.0193
2022-07-26,BETA,85.84,87.22,84.19,85.85,1154317,8048339021.0,19.42,0.0033
2022-07-27,BETA,82.47,85.33,82.94,83.02,3673670,7783029767.0,25.2,0.0466
2022-07-28,BETA,83.83,85.06,82.32,83.24,2111601,7803654514.0,34.14,0.021
2022-07-29,BETA,82.16,83.18,79.99,82.16,878173,7702405753.0,14.25,0.007
2022-08-01,BETA,81.01,80.31,78.21,80.23,573779,7521470467.0,29.85,0.0372
2022-08-02,BETA,81.36,82.74,80.01,80.58,2879405,7554282566.0,19.92,0.0441
2022-08-03,BETA,78.4,80.46,78.42,78.79,1743616,7386472119.0,24.64,0.0388
2022-08-04,BETA,79.77,79.48,76.98,79.16,329264,7421159195.0,31.48,0.0425
2022-08-05,BETA,81.62,83.54,79.54,81.26,1535484,7618031786.0,37.71,0.0423
2022-08-08,BETA,81.62,82.93,79.39,81.73,4983580,7662093747.0,35.82,0.0495
2022-08-09,BETA,81.92,81.48,79.27,81.41,3254010,7632094114.0,37.0,0.0182
2022-08-10,BETA,81.07,81.92,79.1,81.2,689634,7612406855.0,11.49,0.0174
2022-08-11,BETA,82.55,84.69,81.17,82.56,4577891,7739905295.0,22.63,0.0056
2022-08-12,BETA,81.92,83.16,79.7,82.13,4931188,7699593288.0,34.04,0.0429
2022-08-15,BETA,82.03,83.44,80.77,81.47,1478873,7637719045.0,34.34,0.0465
2022-08-16,BETA,80.77,81.09,78.69,80.12,2446308,7511158093.0,22.59,0.0141
2022-08-17,BETA,78.31,79.18,77.44,78.86,4253143,7393034539.0,18.56,0.0308
2022-08-18,BETA,80.29,80.62,80.06,80.15,2484941,7513970559.0,26.46,0.0122
2022-08-19,BETA,78.86,81.57,77.88,79.47,4392747,7450221339.0,32.4,0.0431
2022-08-22,BETA,80.91,80.73,77.98,80.29,2792492,7527095398.0,30.75,0.0003
2022-08-23,BETA,80.78,83.51,79.78,81.23,3199925,7615219320.0,17.52,0.0348
2022-08-24,BETA,79.12,80.55,78.58,79.86,4089073,7486783392.0,10.01,0.0271
2022-08-25,BETA,79.13,81.04,77.49,78.74,3524362,7381784676.0,36.59,0.0143
2022-08-26,BETA,79.84,79.81,78.3,79.58,258145,7460533713.0,23.36,0.0462
2022-08-29,BETA,79.67,81.12,78.22,79.81,4011332,7482095949.0,34.97,0.024
2022-08-30,BETA,79.77,79.66,78.5,79.58,497698,7460533713.0,36.14,0.0262
2022-08-31,BETA,80.7,80.88,79.95,80.26,1923651,7524282933.0,38.16,0.0042
2022-09-01,BETA,81.21,83.85,80.18,81.75,201932,7663968724.0,20.58,0.0206
2022-09-02,BETA,81.4,82.18,80.58,81.72,4933699,7661156258.0,29.79,0.008
2022-09-05,BETA,80.88,83.06,80.53,80.9,3143861,7584282199.0,27.89,0.0277
2022-09-06,BETA,81.32,82.54,79.64,81.1,1970790,7603031969.0,14.92,0.0289
2022-09-07,BETA,80.13,81.69,77.88,79.95,4245036,7495220788.0,23.11,0.0122
2022-09-08,BETA,80.17,81.04,78.81,80.18,515813,7516783025.0,22.92,0.0472
2022-09-09,BETA,80.46,82.57,79.01,80.2,1235877,7518658002.0,15.73,0.0151
2022-09-12,BETA,78.29,81.01,78.74,79.05,3690973,7410846821.0,21.25,0.0327
2022-09-13,BETA,78.22,80.65,78.15,78.5,4604804,7359284952.0,23.09,0.049
2022-09-14,BETA,78.17,78.4,77.52,78.06,1741427,7318035457.0,33.99,0.0402
2022-09-15,BETA,78.81,79.75,77.65,79.12,3444944,7417409241.0,35.75,0.0373
2022-09-16,BETA,78.58,79.86,76.2,77.89,235906,7302098152.0,31.51,0.003
2022-09-19,BETA,77.49,78.32,75.49,76.78,1240207,7198036925.0,34.15,0.0262
2022-09-20,BETA,76.09,77.17,74.73,76.29,977435,7152099987.0,12.95,0.0377
2022-09-21,BETA,76.68,78.16,77.04,77.09,2544459,7227099069.0,26.71,0.033
2022-09-22,BETA,77.69,79.15,75.97,78.12,1909765,7323660388.0,17.76,0.0284
2022-09-23,BETA,78.42,79.82,77.35,78.51,557060,7360222440.0,22.56,0.0461
2022-09-26,BETA,80.27,80.71,78.07,79.54,1142545,7456783759.0,31.09,0.028
2022-09-27,BETA,80.8,82.34,80.68,81.23,538585,7615219320.0,38.41,0.0419
2022-09-28,BETA,81.21,82.29,80.5,81.49,768349,7639594022.0,20.71,0.0443
2022-09-29,BETA,80.44,81.42,78.07,80.34,3341055,7531782841.0,27.32,0.0393
2022-09-30,BETA,80.36,80.68,79.46,80.25,896594,7523345444.0,13.21,0.0075
2022-10-03,BETA,78.56,78.76,77.12,78.31,395458,7341472670.0,30.48,0.0388
2022-10-04,BETA,79.25,80.52,77.98,78.89,3169837,7395847004.0,17.14,0.0394
2022-10-05,BETA,78.67,80.47,76.08,78.21,3754509,7332097784.0,24.07,0.0337
2022-10-06,BETA,78.38,78.89,77.24,78.39,729049,7348972578.0,19.77,0.0186
2022-10-07,BETA,77.63,80.44,77.19,78.3,1896140,7340535181.0,11.52,0.0145
2022-10-10,BETA,78.05,79.24,75.79,77.78,3938256,7291785778.0,32.22,0.0325
2022-10-11,BETA,78.26,80.35,77.22,78.12,842982,7323660388.0,28.58,0.0365
2022-10-12,BETA,77.52,78.89,77.76,77.97,4224552,7309598060.0,34.53,0.046
2022-10-13,BETA,77.65,78.7,74.85,77.1,3091339,7228036558.0,38.39,0.0171
2022-10-14,BETA,75.97,76.83,73.91,75.6,3645069,7087413278.0,22.33,0.0145
2022-10-17,BETA,75.99,78.34,74.58,76.11,4185215,7135225193.0,32.69,0.0371
2022-10-18,BETA,75.18,74.62,73.46,74.48,1301143,6982414563.0,19.3,0.0489
2022-10-19,BETA,77.18,77.05,76.31,76.91,1256215,7210224276.0,22.99,0.0145
2022-10-20,BETA,79.39,80.75,77.91,78.71,2924490,7378972211.0,35.08,0.0137
2022-10-21,BETA,76.84,76.61,75.26,76.49,3954651,7170849757.0,36.96,0.0447
2022-10-24,BETA,77.7,79.48,77.28,77.37,399146,7253348748.0,21.28,0.0132
2022-10-25,BETA,78.53,79.2,77.42,78.98,3084364,7404284401.0,34.08,0.0208
2022-10-26,BETA,78.04,78.43,77.66,78.17,4719213,7328347830.0,32.98,0.0496
2022-10-27,BETA,78.9,79.47,78.28,78.69,3120255,7377097234.0,15.59,0.04
2022-10-28,BETA,79.06,80.25,76.42,78.54,136115,7363034906.0,28.77,0.0125
2022-10-31,BETA,80.17,80.9,77.24,79.52,903262,7454908782.0,24.88,0.0476
2022-11-01,BETA,78.25,81.06,78.88,78.91,1185393,7397721981.0,11.88,0.0422
2022-11-02,BETA,80.72,81.89,78.82,80.37,1957294,7534595307.0,26.42,0.0487
2022-11-03,BETA,79.81,81.62,79.39,80.19,506660,7517720513.0,39.39,0.0202
2022-11-04,BETA,80.08,81.11,77.43,79.75,3983368,7476471018.0,33.4,0.0334
2022-11-07,BETA,80.42,81.69,80.14,80.71,4974118,7566469917.0,16.03,0.0191
2022-11-08,BETA,82.16,83.61,80.45,82.04,1959107,7691155891.0,16.63,0.0221
2022-11-09,BETA,78.66,80.92,77.63,78.62,299440,7370534814.0,19.57,0.0336
2022-11-10,BETA,75.08,76.7,72.4,74.53,3309160,6987102006.0,10.54,0.0207
2022-11-11,BETA,75.24,75.26,73.0,75.01,108435,7032101455.0,12.21,0.021
2022-11-14,BETA,73.76,75.15,73.75,74.14,1816889,6950539953.0,31.58,0.0271
2022-11-15,BETA,72.59,73.69,71.43,72.4,593144,6787416949.0,26.4,0.0054
2022-11-16,BETA,72.13,73.47,71.45,71.93,3205794,6743354988.0,30.88,0.0493
2022-11-17,BETA,75.51,76.4,73.81,75.72,4418129,7098663141.0,31.46,0.0413
2022-11-18,BETA,73.58,76.11,72.44,73.93,1960829,6930852694.0,12.21,0.0241
2022-11-21,BETA,75.76,76.08,74.8,75.14,2063602,7044288806.0,38.38,0.0378
2022-11-22,BETA,73.62,74.76,73.21,74.13,2628207,6949602465.0,39.08,0.0499
2022-11-23,BETA,71.69,73.9,71.49,72.21,4729148,6769604667.0,11.02,0.0258
2022-11-24,BETA,71.57,72.7,69.74,71.44,3424939,6697418050.0,12.03,0.0362
2022-11-25,BETA,69.36,71.52,68.7,69.63,4801510,6527732627.0,34.59,0.0042
2022-11-28,BETA,67.7,67.91,67.15,67.69,1600552,6345859852.0,28.24,0.0478
2022-11-29,BETA,66.52,66.94,65.17,66.83,3657908,6265235839.0,39.75,0.0083
2022-11-30,BETA,65.36,67.38,64.15,65.53,4719187,6143362330.0,17.41,0.04
2022-12-01,BETA,65.26,66.25,63.44,65.38,927459,6129300002.0,33.86,0.0244
2022-12-02,BETA,65.68,66.03,65.53,65.6,2196482,6149924750.0,25.74,0.0322
2022-12-05,BETA,64.15,66.13,64.49,64.69,4858293,6064613293.0,26.66,0.0298
2022-12-06,BETA,65.35,67.4,63.66,65.44,2649598,6134924933.0,16.27,0.0208
2022-12-07,BETA,64.92,66.62,64.35,64.68,2247145,6063675805.0,28.2,0.0476
2022-12-08,BETA,64.79,66.38,63.64,64.52,3132470,6048675988.0,22.32,0.0155
2022-12-09,BETA,61.74,62.31,61.95,62.02,2376118,5814303856.0,16.62,0.0116
2022-12-12,BETA,62.18,63.71,61.22,62.13,2510535,5824616230.0,35.11,0.0447
2022-12-13,BETA,64.52,64.91,63.13,64.67,3220450,6062738316.0,16.43,0.0147
2022-12-14,BETA,65.0,66.31,65.33,65.61,998687,6150862238.0,19.01,0.0054
2022-12-15,BETA,65.34,65.78,65.31,65.43,3608936,6133987445.0,12.61,0.0078
2022-12-16,BETA,64.3,64.76,63.18,64.08,4092395,6007426493.0,30.29,0.0179
2022-12-19,BETA,66.57,66.47,64.81,65.98,4816207,6185549314.0,18.52,0.0439
2022-12-20,BETA,65.3,67.58,65.37,65.81,3815104,6169612009.0,38.74,0.0332
2022-12-21,BETA,64.94,66.96,63.24,65.03,4857504,6096487903.0,32.25,0.0063
2022-12-22,BETA,64.86,64.63,63.99,64.29,2639775,6027113752.0,37.04,0.0268
2022-12-23,BETA,66.67,66.97,66.43,66.71,2126684,6253985976.0,15.89,0.0311
2022-12-26,BETA,67.11,66.92,65.18,66.59,3509862,6242736114.0,29.19,0.0404
2022-12-27,BETA,67.39,68.29,65.16,67.15,796400,6295235471.0,36.4,0.0282
2022-12-28,BETA,67.42,68.7,64.94,66.93,2198993,6274610724.0,38.85,0.0172
2022-12-29,BETA,67.22,68.37,66.83,66.87,4586402,6268985793.0,29.51,0.0498
2022-12-30,BETA,65.81,67.22,65.94,66.38,183973,6223048855.0,38.43,0.013
2023-01-02,BETA,68.46,70.06,66.79,68.1,682919,6384296882.0,14.43,0.0482
2023-01-03,BETA,67.66,69.27,67.94,68.17,3313510,6390859301.0,11.22,0.0105
2023-01-04,BETA,66.79,68.02,66.25,66.46,2808062,6230548763.0,23.95,0.0259
2023-01-05,BETA,66.84,67.95,66.77,66.95,3855234,6276485701.0,19.52,0.0055
2023-01-06,BETA,67.09,68.18,65.84,66.84,914338,6266173327.0,37.78,0.0446
2023-01-09,BETA,66.72,68.07,66.95,67.31,2202098,6310235288.0,10.48,0.0245
2023-01-10,BETA,66.41,67.04,65.0,66.93,1855491,6274610724.0,19.51,0.0442
2023-01-11,BETA,65.78,67.52,64.63,66.3,4748346,6215548947.0,20.49,0.0412
2023-01-12,BETA,67.22,67.97,66.65,67.39,2695697,6317735196.0,31.39,0.0095
2023-01-13,BETA,69.2,70.81,67.79,69.66,700149,6530545092.0,10.06,0.0029
2023-01-16,BETA,66.69,68.67,65.42,67.35,3554489,6313985242.0,35.5,0.0458
2023-01-17,BETA,67.98,68.38,65.67,67.47,3114934,6325235104.0,38.03,0.0281
2023-01-18,BETA,67.18,67.15,65.75,66.84,4878551,6266173327.0,24.52,0.0426
2023-01-19,BETA,65.85,67.35,64.75,65.76,2071450,6164924566.0,13.25,0.0345
2023-01-20,BETA,63.51,63.56,63.09,63.23,4601123,5927739968.0,11.52,0.0385
2023-01-23,BETA,63.41,63.91,62.56,63.66,1665522,5968051975.0,17.75,0.0242
2023-01-24,BETA,63.38,63.72,62.2,63.12,2650184,5917427594.0,14.04,0.0367
2023-01-25,BETA,62.55,62.63,62.18,62.52,1693144,5861178283.0,25.09,0.0459
2023-01-26,BETA,63.37,64.58,63.54,63.9,1630865,5990551700.0,22.31,0.0355
2023-01-27,BETA,63.62,64.85,62.13,63.41,2956921,5944614762.0,15.75,0.0466
2023-01-30,BETA,63.5,64.37,62.36,62.88,2731065,5894927870.0,35.0,0.0121
2023-01-31,BETA,61.09,62.23,61.18,61.39,4519177,5755242079.0,28.01,0.0401
2023-02-01,BETA,59.8,60.73,60.08,60.4,1896673,5662430714.0,28.79,0.0265
2023-02-02,BETA,62.32,63.82,60.76,62.01,3063600,5813366368.0,30.5,0.003
2023-02-03,BETA,62.43,64.26,62.22,62.71,2351495,5878990565.0,35.94,0.0323
2023-02-06,BETA,64.07,64.2,63.69,64.19,4363412,6017738867.0,30.25,0.0314
2023-02-07,BETA,62.62,64.39,61.8,63.24,4580346,5928677457.0,13.99,0.0495
2023-02-08,BETA,63.12,65.48,63.04,63.67,1545498,5968989463.0,21.49,0.0325
2023-02-09,BETA,65.16,66.7,63.11,64.89,2619826,6083363064.0,25.65,0.0065
2023-02-10,BETA,66.19,66.37,64.15,65.58,1881629,6148049772.0,15.56,0.0496
2023-02-13,BETA,67.59,68.71,65.5,67.47,304095,6325235104.0,38.21,0.0157
2023-02-14,BETA,68.44,69.23,66.2,67.97,4405494,6372109531.0,17.57,0.0349
2023-02-15,BETA,67.59,69.48,66.17,67.99,3451853,6373984508.0,33.16,0.0299
2023-02-16,BETA,64.57,66.97,65.03,65.13,4713120,6105862789.0,38.55,0.0178
2023-02-17,BETA,65.44,66.56,63.99,65.64,1476783,6153674704.0,18.24,0.0203
2023-02-20,BETA,65.98,66.49,64.52,66.37,1749028,6222111366.0,23.67,0.0327
2023-02-21,BETA,67.92,69.23,67.25,67.76,1147879,6352422272.0,17.46,0.0436
2023-02-22,BETA,67.42,68.71,66.11,66.81,1827911,6263360862.0,34.67,0.0473
2023-02-23,BETA,66.43,68.53,66.06,66.79,3855874,6261485884.0,33.86,0.0496
2023-02-24,BETA,65.42,64.95,64.69,64.9,4251457,6084300552.0,36.8,0.0058
2023-02-27,BETA,63.08,64.7,62.4,63.03,911201,5908990198.0,11.88,0.0094
2023-02-28,BETA,63.12,63.91,63.0,63.63,311717,5965239509.0,32.2,0.0103
2023-03-01,BETA,65.15,67.01,64.04,65.1,3085458,6103050323.0,27.39,0.0487
2023-03-02,BETA,66.61,68.13,65.78,66.65,821563,6248361045.0,22.7,0.0049
2023-03-03,BETA,67.52,67.44,66.72,67.19,4104073,6298985426.0,36.68,0.0349
2023-03-06,BETA,70.04,69.9,68.35,69.69,605337,6533357558.0,36.02,0.0479
2023-03-07,BETA,69.42,69.8,67.22,69.22,1572701,6489295597.0,30.99,0.0288
2023-03-08,BETA,70.6,70.84,69.15,70.36,1711749,6596169289.0,15.16,0.0004
2023-03-09,BETA,68.86,68.72,67.43,68.71,2413960,6441483682.0,17.79,0.0033
2023-03-10,BETA,64.5,66.57,63.25,64.84,4298884,6078675621.0,14.68,0.0355
2023-03-13,BETA,64.85,64.54,63.74,64.3,2930435,6028051241.0,17.69,0.0199
2023-03-14,BETA,63.81,66.08,63.8,64.18,1504458,6016801378.0,33.19,0.0253
2023-03-15,BETA,64.59,64.98,62.84,64.47,3241414,6043988546.0,20.01,0.0023
2023-03-16,BETA,64.62,65.38,63.27,64.27,2612937,6025238775.0,18.48,0.0449
2023-03-17,BETA,64.17,66.07,63.4,64.71,4862453,6066488270.0,17.47,0.0453
2023-03-20,BETA,66.69,67.36,65.89,66.76,4796553,6258673419.0,11.51,0.0301
2023-03-21,BETA,67.02,68.59,65.82,67.66,4455229,6343047386.0,20.21,0.0238
2023-03-22,BETA,66.38,68.3,66.62,66.75,931371,6257735930.0,12.83,0.0197
2023-03-23,BETA,63.92,63.87,61.96,63.75,1124222,5976489372.0,26.86,0.0099
2023-03-24,BETA,63.06,63.22,62.21,62.54,1008279,5863053260.0,15.55,0.047
2023-03-27,BETA,63.82,65.59,62.52,64.07,2774301,6006489005.0,18.15,0.0245
2023-03-28,BETA,63.94,64.14,63.07,63.51,4086768,5953989647.0,24.35,0.0054
2023-03-29,BETA,64.33,64.41,62.92,64.3,873426,6028051241.0,21.43,0.0396
2023-03-30,BETA,65.4,65.43,64.65,65.06,4859837,6099300369.0,19.65,0.0486
2023-03-31,BETA,65.41,66.33,64.85,65.01,394053,6094612926.0,38.7,0.0141
2023-04-03,BETA,65.11,66.81,64.8,64.93,2647530,6087113018.0,11.75,0.0344
2023-04-04,BETA,64.08,64.62,63.92,64.18,1903722,6016801378.0,36.41,0.0498
2023-04-05,BETA,66.88,67.81,65.62,66.77,4581886,6259610907.0,37.86,0.0057
2023-04-06,BETA,65.89,66.11,64.52,65.64,1667038,6153674704.0,39.04,0.0406
2023-04-07,BETA,67.46,68.84,66.88,66.98,1010075,6279298167.0,35.86,0.0249
2023-04-10,BETA,68.07,69.84,67.78,68.0,2895282,6374921996.0,34.3,0.0335
2023-04-11,BETA,69.29,69.59,67.72,68.78,357437,6448046102.0,17.1,0.009
2023-04-12,BETA,68.5,68.73,67.41,68.65,3242132,6435858751.0,15.4,0.0109
2023-04-13,BETA,67.19,68.06,65.02,66.84,820733,6266173327.0,28.08,0.0278
2023-04-14,BETA,65.62,66.71,64.23,65.48,1989417,6138674887.0,26.07,0.0125
2023-04-17,BETA,64.04,65.79,63.57,64.59,2967600,6055238408.0,31.63,0.0298
2023-04-18,BETA,65.04,65.62,64.71,65.04,4349497,6097425392.0,13.52,0.0044
2023-04-19,BETA,66.45,66.15,64.76,66.1,3487774,6196799176.0,18.58,0.0391
2023-04-20,BETA,66.72,66.55,65.1,66.49,4224568,6233361229.0,30.17,0.0137
2023-04-21,BETA,66.9,68.38,64.87,66.82,4070634,6264298350.0,28.36,0.0369
2023-04-24,BETA,68.5,69.19,66.14,68.1,3633645,6384296882.0,20.46,0.0082
2023-04-25,BETA,66.09,66.09,65.18,65.56,1734215,6146174795.0,14.44,0.04
2023-04-26,BETA,62.52,64.7,61.39,62.97,1818644,5903365266.0,35.74,0.0007
2023-04-27,BETA,60.94,62.86,61.18,61.24,4358541,5741179751.0,34.93,0.0085
2023-04-28,BETA,62.88,63.79,60.51,62.27,1286708,5837741069.0,14.39,0.0169
2023-05-01,BETA,59.73,61.16,59.69,60.04,4329180,5628681127.0,32.48,0.039
2023-05-02,BETA,60.44,61.16,58.46,60.05,668704,5629618616.0,14.26,0.0016
2023-05-03,BETA,59.12,60.02,58.43,59.08,4155848,5538682229.0,23.54,0.037
2023-05-04,BETA,59.13,59.6,58.84,59.27,1327256,5556494511.0,23.98,0.0118
2023-05-05,BETA,59.4,60.42,57.76,59.13,3651845,5543369671.0,22.05,0.0498
2023-05-08,BETA,59.72,60.35,58.64,59.42,4799627,5570556839.0,20.26,0.0143
2023-05-09,BETA,58.74,59.98,58.62,59.01,4600455,5532119809.0,24.03,0.0073
2023-05-10,BETA,59.2,61.01,58.29,59.78,2146545,5604306426.0,31.35,0.0342
